Ipopt 3.13.4: 

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
  46  3.3573730e+01 1.66e+00 1.25e+06   1.4 2.82e+03    -  4.81e-03 4.81e-03s 15
  47r 3.3573730e+01 1.66e+00 1.00e+03   1.4 0.00e+00    -  0.00e+00 0.00e+00R  1
  48r 3.3517769e+01 1.68e+00 1.77e+03   2.4 1.45e+03    -  7.16e-02 4.18e-03f  1
  49  3.3525773e+01 1.68e+00 4.46e+02   1.4 5.13e+02    -  1.74e-02 1.64e-04f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  3.3481248e+01 1.66e+00 6.33e+03   1.4 9.24e+01    -  1.22e-01 1.24e-02h  1
  51  3.3510212e+01 1.65e+00 2.18e+04   1.4 3.45e+02    -  5.08e-02 5.71e-03h  2
  52  3.3514926e+01 1.65e+00 6.47e+04   1.4 6.53e+02    -  4.52e-02 5.44e-04h  5
  53  3.3515783e+01 1.65e+00 8.98e+04   1.4 8.71e+02    -  9.91e-03 8.24e-05h  8
  54  3.3516197e+01 1.65e+00 1.59e+05   1.4 9.97e+02    -  2.02e-02 3.79e-05h  9
  55r 3.3516197e+01 1.65e+00 1.00e+03   1.4 0.00e+00    -  0.00e+00 2.96e-07R 16
  56r 3.3436687e+01 1.64e+00 1.39e+03   1.8 1.44e+02    -  2.15e-01 1.63e-02f  1
  57r 3.3595715e+01 1.51e+00 1.05e+03   0.5 2.70e+01    -  2.48e-01 2.31e-01f  1
  58r 3.3784020e+01 1.37e+00 4.91e+03   0.5 2.20e+01    -  1.70e-01 3.52e-01f  1
  59r 3.3738875e+01 1.33e+00 4.69e+03   1.2 2.53e+01    -  4.37e-01 4.39e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60r 3.3698283e+01 9.35e-01 2.77e+03   0.9 1.86e+01    -  4.72e-01 4.10e-01f  1
  61r 3.3585301e+01 1.44e+00 6.20e+02   0.9 2.13e+01    -  6.38e-01 5.12e-01f  1
  62r 3.3748516e+01 1.38e+00 2.26e+02   0.2 2.74e+01    -  5.47e-01 3.44e-01f  1
  63r 3.3941959e+01 1.19e+00 9.06e+01   0.4 3.96e+01    -  5.59e-01 6.92e-01f  1
  64r 3.3954197e+01 1.01e+00 1.05e+02   0.6 1.94e+01    -  4.12e-01 2.86e-01f  1
  65r 3.4072484e+01 1.04e+00 1.39e+02  -5.4 3.52e+01    -  3.12e-02 1.68e-01f  1
  66r 3.4102716e+01 9.06e-01 1.01e+02   0.3 1.53e+01    -  2.07e-01 3.89e-01f  1
  67r 3.4113073e+01 9.13e-01 2.48e+02  -0.7 1.62e+01    -  3.87e-01 4.92e-02f  1
  68r 3.4153634e+01 8.27e-01 2.05e+02   0.4 5.09e+01    -  2.35e-01 1.41e-01f  1
  69r 3.4183634e+01 9.02e-01 1.80e+02  -5.6 2.05e+01    -  1.96e-01 1.60e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70r 3.4232579e+01 8.19e-01 5.54e+03  -0.2 3.72e+01    -  2.64e-01 1.48e-01f  1
  71r 3.4247277e+01 7.98e-01 5.20e+03   0.5 2.13e+01    -  6.31e-01 6.02e-02f  1
  72r 3.4284366e+01 7.27e-01 3.40e+03   0.4 1.14e+01    -  8.49e-01 3.47e-01f  1
  73r 3.4267120e+01 9.16e-01 2.37e+03   0.6 3.16e+01  -2.0 4.25e-01 3.04e-01f  1
  74r 3.4264902e+01 7.90e-01 1.00e+03   0.7 6.16e+01    -  2.17e-01 5.76e-01f  1
  75r 3.4325786e+01 8.50e-01 6.00e+02   0.5 2.04e+01    -  3.65e-01 4.01e-01f  1
  76r 3.4353182e+01 8.07e-01 3.00e+02   0.5 1.52e+01    -  2.58e-01 1.00e+00f  1
  77r 3.4422462e+01 7.57e-01 1.88e+02   0.5 1.63e+01    -  5.83e-01 1.00e+00f  1
  78r 3.4473907e+01 6.21e-01 1.27e+02   0.5 2.98e+01    -  1.88e-01 2.93e-01f  1
  79r 3.4509627e+01 6.35e-01 9.38e+01  -0.2 1.81e+01    -  2.46e-02 2.64e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80r 3.4522963e+01 6.17e-01 7.42e+01   0.0 1.13e+01    -  3.64e-01 2.09e-01f  1
  81r 3.4550488e+01 5.76e-01 1.36e+02   0.1 1.13e+01    -  5.32e-01 2.72e-01f  1
  82r 3.4560005e+01 5.93e-01 1.26e+02  -5.7 1.10e+01    -  2.67e-01 9.95e-02f  1
  83r 3.4536237e+01 6.98e-01 5.19e+01  -0.1 1.25e+01    -  9.96e-01 8.35e-01f  1
  84r 3.4619787e+01 7.08e-01 1.74e+01  -0.3 1.32e+01    -  9.73e-01 8.20e-01f  1
  85r 3.4609158e+01 7.04e-01 5.36e+01  -0.3 8.90e+00    -  8.29e-01 3.96e-01f  1
  86r 3.4645000e+01 7.20e-01 5.70e+01  -0.8 7.94e+00    -  1.00e+00 7.97e-01f  1
  87  3.4642615e+01 7.20e-01 7.02e+03   1.4 2.23e+02    -  6.40e-02 2.46e-04h  1
  88  3.4634259e+01 7.17e-01 1.47e+04   1.4 8.69e+01    -  1.39e-02 3.65e-03h  2
  89  3.4629932e+01 7.16e-01 1.53e+05   1.4 1.35e+02    -  6.11e-02 2.09e-03h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  3.4625068e+01 7.13e-01 3.78e+05   1.4 1.20e+02    -  1.13e-02 3.47e-03h  1
  91  3.4622572e+01 7.12e-01 4.64e+05   1.4 1.37e+02    -  2.22e-03 1.82e-03h  1
  92  3.4622311e+01 7.12e-01 1.15e+07   1.4 1.72e+02    -  4.87e-03 2.02e-04h  1
  93  3.4622102e+01 7.12e-01 4.22e+07   1.4 1.59e+02    -  6.60e-04 1.68e-04h  1
  94  3.4622079e+01 7.12e-01 4.14e+08   1.4 1.18e+02    -  2.46e-04 1.84e-05h  1
  95  3.4622063e+01 7.12e-01 4.00e+10   1.4 1.17e+02    -  1.25e-03 1.32e-05h  1
  96r 3.4622063e+01 7.12e-01 1.00e+03   1.4 0.00e+00    -  0.00e+00 2.51e-07R  3
  97r 3.4587729e+01 7.06e-01 1.22e+03   1.5 7.54e+01    -  3.47e-01 1.82e-02f  1
  98  3.4590643e+01 7.06e-01 1.07e+02   1.4 1.14e+03    -  1.74e-03 5.43e-05f  1
  99  3.4587253e+01 7.06e-01 7.21e+03   1.4 1.60e+02    -  5.09e-02 9.30e-04f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  3.4585421e+01 7.05e-01 2.76e+04   1.4 1.87e+02    -  1.98e-02 8.61e-04h  4
 101  3.4584030e+01 7.05e-01 2.10e+05   1.4 2.11e+02    -  5.00e-02 7.05e-04h  4
 102  3.4581743e+01 7.04e-01 8.40e+05   1.4 2.36e+02    -  2.24e-02 1.33e-03h  3
 103  3.4579823e+01 7.03e-01 2.19e+07   1.4 2.37e+02    -  1.37e-01 1.14e-03h  3
 104  3.4579602e+01 7.03e-01 1.31e+08   1.4 2.71e+02    -  2.22e-02 1.23e-04h  6
 105  3.4575769e+01 7.01e-01 1.42e+09   1.4 2.70e+02    -  4.47e-02 1.99e-03h  2
 106  3.4574572e+01 7.01e-01 2.60e+10   1.4 2.70e+02    -  3.93e-02 5.17e-04h  3
 107  3.4572569e+01 7.00e-01 3.75e+11   1.4 2.75e+02    -  2.48e-02 8.40e-04h  2
 108  3.4572425e+01 7.00e-01 1.00e+14   1.4 2.72e+02    -  2.48e-01 5.58e-05h  5
 109  3.4569645e+01 7.00e-01 1.00e+14   1.4 3.16e+02    -  8.25e-04 8.25e-04s 12
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110r 3.4569645e+01 7.00e-01 1.00e+03   1.4 0.00e+00    -  0.00e+00 0.00e+00R  1
 111r 3.4504803e+01 6.84e-01 1.14e+03   1.2 1.49e+01    -  8.08e-01 7.30e-02f  1
 112r 3.4530680e+01 6.20e-01 5.14e+02   0.4 1.48e+01    -  5.20e-01 5.64e-01f  1
 113r 3.4538889e+01 5.81e-01 1.19e+02   0.3 4.10e+00    -  6.68e-01 7.97e-01f  1
 114r 3.4546409e+01 6.44e-01 7.61e+03  -0.0 7.08e+00    -  5.63e-01 7.91e-01f  1
 115r 3.4484298e+01 5.83e-01 1.54e+03   0.6 1.47e+01    -  5.48e-01 7.94e-01f  1
 116r 3.4520154e+01 5.78e-01 2.62e+02   0.4 7.19e+00  -2.0 9.82e-02 9.04e-01f  1
 117r 3.4538304e+01 6.25e-01 1.40e+02  -0.2 9.31e+00    -  9.38e-01 3.59e-01f  1
 118  3.4541120e+01 6.21e-01 1.55e+02  -0.1 3.54e+01    -  3.13e-01 7.34e-03h  1
 119  3.4541129e+01 6.21e-01 2.90e+02  -4.4 5.49e+01    -  4.57e-02 1.74e-04h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  3.4541143e+01 6.18e-01 1.32e+03  -0.3 5.76e+01    -  2.01e-01 3.82e-03h  4
 121  3.4536158e+01 6.14e-01 2.27e+03   0.9 7.40e+01    -  4.72e-02 6.10e-03h  4
 122  3.4530156e+01 6.11e-01 5.09e+03   1.5 2.88e+02    -  6.76e-02 5.12e-03f  3
 123  3.4527782e+01 6.08e-01 7.66e+03   0.7 1.38e+02    -  4.95e-02 4.95e-03h  4
 124  3.4496450e+01 6.03e-01 1.21e+05   2.7 5.11e+02    -  3.72e-01 7.97e-03f  1
 125  3.4495679e+01 5.99e-01 1.63e+05   2.2 1.57e+02    -  4.74e-02 7.80e-03h  1
 126  3.4495924e+01 5.98e-01 2.81e+05   2.2 1.12e+02    -  4.13e-02 4.09e-04h  6
 127  3.4495938e+01 5.98e-01 4.04e+05   2.2 2.14e+02    -  2.72e-02 1.12e-05h 12
 128  3.4515296e+01 5.91e-01 4.01e+05   2.2 2.66e+02    -  1.31e-02 1.31e-02s 17
 129  3.4533309e+01 5.86e-01 3.99e+05   2.2 4.25e+02    -  8.06e-03 8.06e-03s 17
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  3.4555776e+01 5.78e-01 3.95e+05   2.2 3.86e+02    -  1.34e-02 1.34e-02s 17
 131  3.4559804e+01 5.75e-01 3.93e+05   2.2 2.73e+02    -  4.30e-03 4.30e-03s 17
 132  3.4560905e+01 5.72e-01 3.91e+05   2.2 1.00e+02    -  6.82e-03 6.82e-03s 17
 133  3.4562284e+01 5.69e-01 3.89e+05   2.2 2.01e+02    -  4.87e-03 4.87e-03s 17
 134  3.4565285e+01 5.62e-01 3.85e+05   2.2 1.59e+02    -  1.15e-02 1.15e-02s 17
 135  3.4565525e+01 5.59e-01 3.83e+05   2.2 2.57e+02    -  5.72e-03 5.72e-03s 17
 136  3.4566364e+01 5.54e-01 3.80e+05   2.2 1.22e+02    -  8.10e-03 8.10e-03s 17
 137  3.4566478e+01 5.52e-01 3.78e+05   2.2 8.89e+01    -  4.10e-03 4.10e-03s 17
 138  3.4566270e+01 5.52e-01 3.78e+05   2.2 6.66e+02    -  2.88e-04 2.88e-04s 17
 139r 3.4566270e+01 5.52e-01 1.00e+03   2.2 0.00e+00    -  0.00e+00 0.00e+00R  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140r 3.4538514e+01 5.43e-01 8.58e+02   1.6 7.80e+01    -  1.57e-01 4.39e-02f  1
 141r 3.4534249e+01 5.09e-01 1.97e+03   0.1 1.31e+01    -  4.50e-01 1.92e-01f  1
 142  3.4549838e+01 5.09e-01 2.54e+02   1.5 4.02e+02    -  1.60e-02 2.83e-04f  1
 143  3.4558127e+01 5.05e-01 1.26e+03   1.5 7.64e+01    -  4.41e-02 7.76e-03f  2
 144  3.4563658e+01 4.99e-01 1.52e+03   1.5 8.07e+01    -  1.58e-02 1.05e-02h  3
 145  3.4565646e+01 4.97e-01 4.46e+03   1.5 1.11e+02    -  5.11e-02 5.13e-03h  3
 146  3.4565868e+01 4.96e-01 6.25e+03   1.5 1.39e+02    -  1.74e-02 1.47e-03h  5
 147  3.4566087e+01 4.93e-01 1.14e+04   1.5 1.84e+02    -  4.33e-02 5.15e-03h  3
 148  3.4565839e+01 4.93e-01 1.82e+04   1.5 1.99e+02    -  3.07e-02 1.57e-03h  4
 149  3.4565778e+01 4.92e-01 8.88e+04   1.5 1.72e+02    -  1.79e-01 4.70e-04h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  3.4565707e+01 4.92e-01 1.93e+05   1.5 1.13e+02    -  5.30e-02 8.34e-04h  6
 151  3.4565542e+01 4.90e-01 4.04e+06   1.5 9.33e+01    -  8.51e-01 4.09e-03h  4
 152  3.4565143e+01 4.90e-01 4.01e+06   1.5 4.43e+02    -  8.10e-03 5.14e-04h  7
 153  3.4539099e+01 4.74e-01 3.91e+06   1.5 4.60e+02    -  2.44e-02 3.15e-02w  1
 154  3.4543393e+01 4.53e-01 3.80e+06   1.5 3.03e+02    -  2.74e-02 4.52e-02w  1
 155  3.4542527e+01 4.52e-01 3.79e+06   1.5 2.41e+02    -  5.20e-03 1.09e-03w  1
 156  3.4564736e+01 4.89e-01 3.93e+06   1.5 3.84e+02    -  2.44e-02 4.93e-04h  6
 157  3.4564622e+01 4.89e-01 3.81e+06   1.5 4.66e+02    -  4.12e-02 1.22e-04h  9
 158  3.4564551e+01 4.89e-01 3.76e+06   1.5 4.70e+02    -  2.04e-02 6.24e-05h 10
 159  3.4524703e+01 4.73e-01 3.64e+06   1.5 4.60e+02    -  3.29e-02 3.29e-02s 18
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  3.4521848e+01 4.60e-01 3.54e+06   1.5 3.20e+02    -  2.87e-02 2.87e-02s 18
 161  3.4509709e+01 4.54e-01 3.50e+06   1.5 2.15e+02    -  1.16e-02 1.16e-02s 18
 162  3.4507854e+01 4.54e-01 3.49e+06   1.5 3.40e+02    -  1.28e-03 1.28e-03s 18
 163  3.4482578e+01 4.46e-01 3.43e+06   1.5 3.55e+02    -  1.73e-02 1.73e-02s 18
 164  3.4466916e+01 4.39e-01 3.38e+06   1.5 3.76e+02    -  1.54e-02 1.54e-02s 18
 165  3.4466797e+01 4.39e-01 3.38e+06   1.5 4.69e+02    -  1.67e-04 1.67e-04s 18
 166r 3.4466797e+01 4.39e-01 1.00e+03   1.5 0.00e+00    -  0.00e+00 0.00e+00R  1
 167r 3.4398498e+01 4.15e-01 1.48e+03   2.6 1.33e+03    -  4.00e-02 4.89e-03f  1
 168r 3.4273701e+01 3.93e-01 1.99e+03   2.0 7.93e+01    -  2.32e-01 3.64e-02f  1
 169r 3.4348826e+01 3.63e-01 2.43e+03  -4.4 1.55e+01    -  3.53e-01 2.54e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170r 3.4261299e+01 3.38e-01 3.59e+03   1.4 3.20e+01    -  1.83e-01 8.41e-02f  1
 171r 3.3542501e+01 2.56e-01 5.28e+02   1.4 2.53e+01    -  4.46e-01 9.64e-01f  1
 172r 3.4123256e+01 2.56e-01 2.33e+03  -4.6 1.13e+01    -  3.85e-01 4.93e-01f  1
 173r 3.4527223e+01 2.72e-01 7.48e+02   0.4 9.30e+00    -  5.98e-01 6.78e-01f  1
 174  3.4566557e+01 2.72e-01 6.23e+02   1.5 9.72e+01    -  1.13e-01 2.51e-03h  1
 175  3.4567742e+01 2.66e-01 6.57e+03   1.5 5.28e+01    -  6.64e-01 2.17e-02f  3
 176  3.4575664e+01 2.55e-01 8.38e+03   1.5 6.16e+01    -  1.35e-01 3.93e-02h  2
 177  3.4579790e+01 2.46e-01 3.90e+04   1.5 4.80e+01    -  8.92e-01 3.72e-02h  2
 178  3.4575898e+01 2.40e-01 6.97e+04   1.5 9.60e+01    -  2.11e-01 2.44e-02h  3
 179  3.4571663e+01 2.37e-01 8.87e+04   1.5 1.51e+02    -  7.72e-02 1.03e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  3.4567769e+01 2.36e-01 1.37e+05   1.5 1.70e+02    -  1.27e-01 7.45e-03h  4
 181  3.4566539e+01 2.35e-01 2.03e+05   1.5 1.86e+02    -  9.95e-02 1.77e-03h  6
 182  3.4562927e+01 2.34e-01 4.63e+05   1.5 1.64e+02    -  3.59e-01 4.93e-03h  5
 183  3.4554850e+01 2.32e-01 6.23e+05   1.5 1.86e+02    -  8.34e-02 6.55e-03h  5
 184  3.4545842e+01 2.32e-01 6.93e+05   1.5 2.58e+02    -  2.86e-02 4.13e-03h  6
 185  3.4236413e+01 2.04e-01 4.62e+05   1.5 3.03e+02    -  6.50e-02 1.17e-01w  1
 186  3.4251923e+01 2.03e-01 4.09e+05   1.5 3.98e+02    -  1.40e-03 6.72e-03w  1
 187  3.4296775e+01 2.01e-01 3.59e+05   1.5 4.75e+02    -  6.25e-03 1.02e-02w  1
 188  3.4526503e+01 2.30e-01 8.78e+05   1.5 8.91e+02    -  6.50e-02 7.30e-03h  4
 189  3.4516210e+01 2.29e-01 1.67e+06   1.5 3.13e+02    -  1.81e-01 3.50e-03h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  3.4502966e+01 2.28e-01 1.94e+06   1.5 3.28e+02    -  3.48e-02 3.54e-03h  6
 191  3.4499849e+01 2.28e-01 2.18e+06   1.5 3.35e+02    -  2.43e-02 8.63e-04h  8
 192  3.4498600e+01 2.28e-01 2.95e+06   1.5 3.61e+02    -  6.50e-02 4.91e-04h  8
 193  3.4495990e+01 2.28e-01 3.10e+06   1.5 3.53e+02    -  1.02e-02 8.67e-04h  8
 194  3.4480791e+01 2.26e-01 5.15e+06   1.5 3.62e+02    -  1.27e-01 5.80e-03h  4
 195  3.4475646e+01 2.26e-01 5.45e+06   1.5 3.59e+02    -  1.23e-02 2.02e-03h  5
 196  3.4470622e+01 2.25e-01 7.35e+06   1.5 3.70e+02    -  6.15e-02 2.45e-03h  4
 197  3.4461376e+01 2.24e-01 8.19e+06   1.5 3.51e+02    -  2.33e-02 3.87e-03h  4
 198  3.4390144e+01 2.18e-01 1.48e+07   1.5 3.42e+02    -  1.62e-01 3.09e-02w  1
 199  3.4405695e+01 2.17e-01 1.54e+07   1.5 4.16e+02    -  1.89e-02 2.85e-03w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  3.4429272e+01 2.16e-01 1.60e+07   1.5 5.77e+02    -  1.63e-02 2.81e-03w  1
 201  3.4459150e+01 2.24e-01 1.66e+07   1.5 8.54e+02    -  1.62e-01 9.65e-04h  5
 202  3.4458324e+01 2.24e-01 2.03e+07   1.5 3.20e+02    -  3.56e-02 3.36e-04h  9
 203  3.4457890e+01 2.24e-01 3.11e+07   1.5 3.18e+02    -  8.45e-02 1.81e-04h 10
 204  3.4457770e+01 2.24e-01 4.08e+07   1.5 3.14e+02    -  5.01e-02 5.19e-05h 12
 205  3.4198801e+01 1.99e-01 3.61e+07   1.5 3.12e+02    -  1.12e-01 1.12e-01s 19
 206  3.4231106e+01 1.97e-01 3.58e+07   1.5 3.57e+02    -  7.87e-03 7.87e-03s 19
 207  3.4231485e+01 1.97e-01 3.58e+07   1.5 2.28e+02    -  1.89e-04 1.89e-04s 19
 208  3.4255622e+01 1.95e-01 3.53e+07   1.5 2.47e+02    -  1.42e-02 1.42e-02s 19
 209  3.4295658e+01 1.92e-01 3.48e+07   1.5 2.26e+02    -  1.33e-02 1.33e-02s 19
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  3.4354023e+01 1.90e-01 3.45e+07   1.5 5.21e+02    -  8.64e-03 8.64e-03s 19
 211  3.4354336e+01 1.90e-01 3.45e+07   1.5 3.52e+02    -  1.09e-04 1.09e-04s 19
 212r 3.4354336e+01 1.90e-01 1.00e+03   1.5 0.00e+00    -  0.00e+00 0.00e+00R  1
 213r 3.4265496e+01 2.02e-01 1.52e+03   2.6 1.38e+03    -  6.06e-02 4.82e-03f  1
 214r 3.3787048e+01 2.50e-01 2.06e+03   2.4 1.86e+02    -  1.34e-01 4.36e-02f  1
 215r 3.3697480e+01 2.51e-01 1.71e+03   1.7 2.58e+01    -  3.10e-01 5.75e-02f  1
 216r 3.3160863e+01 2.51e-01 1.22e+03   1.7 2.46e+01    -  1.85e-01 3.34e-01f  1
 217r 3.3173816e+01 2.44e-01 6.96e+02   1.3 6.66e+00    -  8.33e-01 1.03e-01f  1
 218r 3.3464838e+01 2.71e-01 6.87e+03   1.3 1.79e+01    -  5.23e-01 1.00e+00f  1
 219r 3.3899080e+01 2.23e-01 4.34e+03  -0.8 1.32e+01    -  5.95e-01 3.69e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
